"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"20.01.2013","17.726,89","17.595,05","17.876,00","17.394,24","7,42B","0,98%"
"13.01.2013","17.554,13","17.576,25","17.709,05","17.195,88","5,41B","0,30%"
"06.01.2013","17.502,39","16.992,99","17.561,79","16.815,41","7,67B","3,20%"
"30.12.2012","16.959,78","16.583,43","16.970,16","16.573,07","3,27B","4,22%"
"23.12.2012","16.273,38","16.366,54","16.503,08","16.273,38","1,23B","-0,37%"
"16.12.2012","16.333,95","15.941,63","16.420,73","15.816,60","4,46B","2,68%"
"09.12.2012","15.908,09","15.426,99","15.941,26","15.104,13","3,80B","1,33%"
"02.12.2012","15.699,22","15.868,95","16.214,47","15.567,04","3,99B","-0,69%"
"25.11.2012","15.808,24","15.599,30","15.939,99","15.256,65","3,03B","1,10%"
"18.11.2012","15.635,89","14.998,81","15.656,07","14.941,77","2,39B","5,25%"
"11.11.2012","14.855,79","15.181,04","15.410,39","14.855,79","3,60B","-2,14%"
"04.11.2012","15.181,00","15.675,31","15.811,38","14.964,70","2,88B","-3,73%"
"28.10.2012","15.769,28","15.492,42","15.892,01","15.262,94","2,67B","1,18%"
"21.10.2012","15.584,86","15.862,30","16.024,30","15.322,80","3,42B","-1,75%"
"14.10.2012","15.862,31","15.501,82","16.280,95","15.500,12","4,15B","2,26%"
"07.10.2012","15.511,94","15.728,58","15.738,51","15.305,52","3,27B","-2,29%"
"30.09.2012","15.876,25","15.066,20","15.903,89","15.056,38","3,47B","5,17%"
"23.09.2012","15.095,84","15.806,65","15.980,38","15.095,84","3,49B","-5,60%"
"16.09.2012","15.991,10","16.523,54","16.572,16","15.734,35","4,57B","-3,81%"
"09.09.2012","16.624,45","16.099,87","16.694,79","15.842,76","5,22B","3,19%"
"02.09.2012","16.110,27","15.068,45","16.195,24","15.021,56","4,93B","6,69%"
"26.08.2012","15.100,48","14.870,86","15.124,98","14.722,33","2,84B","1,48%"
"19.08.2012","14.880,68","15.141,21","15.358,98","14.709,34","4,28B","-1,61%"
"12.08.2012","15.124,69","14.533,34","15.223,72","14.477,36","2,66B","3,96%"
"05.08.2012","14.548,64","14.101,49","14.789,01","13.973,22","3,51B","3,00%"
"29.07.2012","14.124,89","13.664,56","14.337,74","13.204,91","4,11B","3,88%"
"22.07.2012","13.596,88","12.855,52","13.611,15","12.295,76","4,05B","4,05%"
"15.07.2012","13.067,22","13.674,60","13.822,13","13.004,16","3,52B","-4,72%"
"08.07.2012","13.714,68","13.702,88","14.102,87","13.472,06","3,27B","-0,13%"
"01.07.2012","13.732,07","14.275,74","14.516,49","13.732,07","4,16B","-3,80%"
"24.06.2012","14.274,37","13.612,26","14.274,37","12.914,35","4,54B","4,48%"
"17.06.2012","13.662,80","13.529,86","13.997,11","12.897,43","5,41B","2,03%"
"10.06.2012","13.390,69","13.726,60","13.778,91","12.731,54","6,05B","-0,41%"
"03.06.2012","13.445,46","12.643,94","13.702,66","12.635,36","4,62B","5,54%"
"27.05.2012","12.739,98","13.259,11","13.317,69","12.568,05","4,19B","-3,15%"
"20.05.2012","13.154,80","12.841,67","13.499,77","12.781,56","4,20B","0,81%"
"13.05.2012","13.048,90","13.867,36","13.875,93","12.863,02","4,99B","-7,09%"
"06.05.2012","14.045,35","13.617,02","14.315,97","13.583,71","4,70B","0,91%"
"29.04.2012","13.918,57","14.867,57","14.912,78","13.849,60","3,06B","-5,82%"
"22.04.2012","14.778,90","14.213,45","14.810,51","13.828,63","4,19B","2,62%"
"15.04.2012","14.401,78","14.270,26","14.957,27","14.145,65","4,47B","0,29%"
"08.04.2012","14.359,50","14.980,67","15.006,96","14.292,33","3,90B","-5,63%"
"01.04.2012","15.216,02","15.978,34","16.014,39","14.919,56","4,03B","-4,78%"
"25.03.2012","15.980,07","16.546,67","16.793,61","15.782,36","4,65B","-3,06%"
"18.03.2012","16.485,24","17.068,32","17.158,65","16.216,13","3,75B","-3,49%"
"11.03.2012","17.081,69","16.419,99","17.096,88","16.353,75","4,93B","3,66%"
"04.03.2012","16.479,20","16.855,77","16.915,17","16.168,96","4,41B","-2,50%"
"26.02.2012","16.902,51","16.382,99","16.985,78","16.143,14","4,98B","2,52%"
"19.02.2012","16.487,53","16.665,05","16.790,10","16.238,85","4,12B","-0,36%"
"12.02.2012","16.547,21","16.548,29","16.757,85","16.178,61","3,87B","1,14%"
"05.02.2012","16.361,04","16.376,78","16.848,25","16.236,73","4,86B","-0,48%"
"29.01.2012","16.439,62","15.836,86","16.476,66","15.624,58","5,46B","3,09%"
"22.01.2012","15.946,87","15.632,56","16.192,83","15.594,59","5,38B","2,01%"
"15.01.2012","15.632,06","14.889,62","15.758,59","14.814,38","4,58B","4,14%"
"08.01.2012","15.011,09","14.702,07","15.429,28","14.370,97","3,85B","2,50%"
"01.01.2012","14.645,64","15.095,64","15.675,25","14.566,61","2,53B","-2,94%"
"25.12.2011","15.089,74","15.138,57","15.151,70","14.745,01","1,04B","0,10%"
"18.12.2011","15.073,99","14.467,99","15.295,51","14.446,85","3,39B","3,44%"
"11.12.2011","14.572,22","15.393,86","15.478,10","14.430,02","4,32B","-5,89%"
"04.12.2011","15.483,91","15.769,59","16.154,96","14.854,30","4,49B","0,05%"
"27.11.2011","15.476,09","14.128,43","15.720,90","14.069,43","4,55B","11,04%"
"20.11.2011","13.937,40","15.065,37","15.099,79","13.609,71","3,72B","-8,50%"
"13.11.2011","15.232,56","16.017,53","16.137,98","14.998,06","4,72B","-3,46%"
"06.11.2011","15.778,85","15.187,85","16.023,41","14.864,57","5,35B","2,82%"
"30.10.2011","15.346,55","16.463,81","16.504,89","14.731,80","5,35B","-7,85%"
"23.10.2011","16.653,55","16.247,08","17.053,41","15.877,62","4,34B","3,33%"
"16.10.2011","16.116,48","16.479,12","16.621,15","15.652,99","4,65B","-1,06%"
"09.10.2011","16.289,65","15.673,88","16.639,15","15.622,39","5,82B","4,90%"
"02.10.2011","15.529,00","14.476,15","15.635,59","14.058,95","4,35B","4,67%"
"25.09.2011","14.836,33","13.441,42","15.170,19","13.432,26","5,32B","8,57%"
"18.09.2011","13.664,91","14.152,38","14.537,13","13.114,95","4,45B","-6,07%"
"11.09.2011","14.547,38","13.636,77","14.924,83","13.192,25","6,25B","3,76%"
"04.09.2011","14.020,18","14.733,30","14.919,67","13.824,11","4,18B","-6,91%"
"28.08.2011","15.060,79","15.028,12","15.752,08","14.922,31","3,19B","1,76%"
"21.08.2011","14.800,01","14.450,30","15.392,36","14.424,39","4,01B","1,35%"
"14.08.2011","14.602,33","15.839,38","16.029,05","14.425,95","3,80B","-8,10%"
"07.08.2011","15.888,61","15.990,88","16.799,30","14.199,10","8,50B","-0,79%"
"31.07.2011","16.015,87","18.741,77","18.796,44","15.472,91","7,44B","-13,12%"
"24.07.2011","18.433,68","19.236,28","19.303,74","18.107,08","5,84B","-5,28%"
"17.07.2011","19.461,14","18.240,94","19.922,31","17.838,84","6,77B","5,48%"
"10.07.2011","18.450,45","18.811,95","18.977,23","17.409,92","7,06B","-3,15%"
"03.07.2011","19.049,88","20.500,53","20.534,08","18.969,42","5,15B","-7,15%"
"26.06.2011","20.516,99","19.033,17","20.560,21","19.021,77","5,38B","7,11%"
"19.06.2011","19.154,36","19.673,39","20.139,49","19.067,84","4,97B","-4,69%"
"12.06.2011","20.096,84","20.103,26","20.414,93","19.628,69","5,41B","-0,10%"
"05.06.2011","20.117,49","20.725,70","20.740,38","20.031,04","4,25B","-3,33%"
"29.05.2011","20.809,92","20.848,20","21.188,82","20.472,29","4,82B","-0,10%"
"22.05.2011","20.830,87","20.618,83","21.026,17","20.409,19","5,70B","-1,91%"
"15.05.2011","21.236,87","21.570,32","21.786,75","21.202,12","4,29B","-2,42%"
"08.05.2011","21.764,31","21.838,80","22.204,44","21.587,99","4,58B","-0,86%"
"01.05.2011","21.953,76","22.554,02","22.575,34","21.638,89","4,00B","-2,07%"
"24.04.2011","22.417,96","21.781,96","22.452,69","21.754,50","3,00B","2,78%"
"17.04.2011","21.810,70","21.742,68","21.940,49","21.081,80","3,95B","-0,05%"
"10.04.2011","21.821,26","22.427,53","22.510,13","21.694,72","4,13B","-2,54%"
"03.04.2011","22.389,15","21.903,38","22.479,57","21.798,23","5,13B","1,92%"
"27.03.2011","21.967,77","21.960,76","22.104,27","21.593,91","5,26B","-0,08%"
"20.03.2011","21.984,99","21.457,32","22.132,61","21.289,80","4,21B","3,72%"
"13.03.2011","21.197,10","21.771,96","22.146,01","20.801,78","7,26B","-3,05%"
"06.03.2011","21.863,02","22.001,41","22.557,61","21.828,25","4,41B","-1,24%"
"27.02.2011","22.138,44","22.307,74","22.717,22","21.881,62","5,08B","-0,95%"
"20.02.2011","22.349,71","23.006,63","23.021,21","21.727,29","4,62B","-3,08%"
"13.02.2011","23.059,03","22.807,90","23.273,80","22.578,00","4,61B","1,60%"
"06.02.2011","22.695,19","22.642,37","22.953,13","22.298,15","4,20B","0,34%"
"30.01.2011","22.618,05","21.941,47","22.758,03","21.715,48","5,08B","2,69%"
"23.01.2011","22.025,11","22.182,33","22.459,34","21.858,12","4,86B","-0,31%"
"16.01.2011","22.093,85","21.466,83","22.316,43","21.277,18","5,15B","2,95%"
"09.01.2011","21.460,09","20.473,62","21.504,08","20.005,27","5,33B","4,47%"
"02.01.2011","20.542,06","19.983,83","20.935,64","19.982,97","3,36B","1,83%"
"26.12.2010","20.173,29","20.793,14","20.824,68","20.164,40","1,19B","-2,89%"
"19.12.2010","20.774,16","20.101,00","20.911,27","20.046,35","1,94B","3,51%"
"12.12.2010","20.069,18","20.578,19","20.782,82","20.021,84","3,61B","-2,04%"
"05.12.2010","20.487,34","20.182,92","20.646,18","19.833,65","3,52B","1,82%"
"28.11.2010","20.120,80","19.865,87","20.190,90","19.006,90","6,20B","1,39%"
"21.11.2010","19.844,31","20.868,70","20.875,18","19.539,95","4,39B","-4,47%"
"14.11.2010","20.773,12","20.766,28","21.025,40","20.494,72","3,43B","-0,27%"
"07.11.2010","20.829,83","21.178,94","21.642,10","20.345,53","4,46B","-1,72%"
"31.10.2010","21.194,74","21.561,82","21.621,65","21.108,94","3,37B","-1,19%"
"24.10.2010","21.450,61","21.636,61","21.647,53","21.197,95","2,88B","-0,40%"
"17.10.2010","21.536,21","21.000,04","21.669,43","20.982,65","3,17B","2,25%"
"10.10.2010","21.062,18","20.815,63","21.255,69","20.538,82","2,93B","1,50%"
"03.10.2010","20.750,74","20.415,33","20.859,81","19.992,69","3,18B","1,76%"
"26.09.2010","20.391,27","20.668,14","20.813,47","20.199,55","3,73B","-1,05%"
"19.09.2010","20.607,72","20.504,47","20.951,86","20.063,89","4,34B","0,44%"
"12.09.2010","20.517,96","21.020,56","21.142,49","20.358,13","2,94B","-1,51%"
"05.09.2010","20.833,19","20.731,61","20.951,62","20.172,62","3,02B","0,94%"
"29.08.2010","20.639,86","19.920,47","20.814,42","19.375,44","3,39B","4,15%"
"22.08.2010","19.817,46","19.898,12","20.260,27","19.286,54","3,51B","-0,27%"
"15.08.2010","19.870,46","20.518,00","20.713,19","19.811,45","2,74B","-2,94%"
"08.08.2010","20.473,15","21.304,13","21.419,45","20.242,82","2,82B","-2,90%"
"01.08.2010","21.084,47","21.132,24","21.633,03","20.973,13","3,62B","0,30%"
"25.07.2010","21.021,56","20.753,42","21.435,67","20.488,34","3,80B","2,03%"
"18.07.2010","20.604,08","20.043,03","20.747,23","19.643,56","3,68B","2,20%"
"11.07.2010","20.161,02","20.513,86","20.978,37","19.995,55","3,29B","-1,55%"
"04.07.2010","20.478,98","19.126,59","20.527,09","18.842,49","4,00B","7,37%"
"27.06.2010","19.073,85","20.063,25","20.282,08","18.807,18","4,93B","-4,45%"
"20.06.2010","19.961,74","21.047,64","21.075,20","19.734,59","5,29B","-3,81%"
"13.06.2010","20.752,31","19.886,49","20.790,60","19.883,91","6,31B","5,55%"
"06.06.2010","19.660,27","18.466,99","19.747,92","18.191,02","6,75B","4,94%"
"30.05.2010","18.734,73","19.353,54","19.776,71","18.641,98","5,81B","-3,81%"
"23.05.2010","19.475,88","19.341,91","19.763,49","18.044,47","7,75B","-0,31%"
"16.05.2010","19.535,91","19.677,24","20.405,82","18.909,59","8,72B","-1,24%"
"09.05.2010","19.781,17","19.153,79","21.293,84","19.145,87","9,14B","4,96%"
"02.05.2010","18.846,18","21.518,66","21.743,41","18.463,16","7,83B","-12,60%"
"25.04.2010","21.562,48","22.962,51","23.053,51","21.281,11","5,70B","-5,12%"
"18.04.2010","22.726,00","22.787,66","23.363,83","22.469,54","4,14B","-1,22%"
"11.04.2010","23.007,22","23.264,82","23.593,10","22.951,19","3,90B","-0,42%"
"04.04.2010","23.103,87","23.332,38","23.361,56","22.684,00","2,53B","-0,44%"
"28.03.2010","23.206,66","23.136,02","23.247,22","22.720,97","2,32B","0,62%"
"21.03.2010","23.063,87","22.567,88","23.121,03","22.373,61","3,49B","1,66%"
"14.03.2010","22.687,30","22.524,26","23.058,23","22.369,49","3,61B","0,54%"
"07.03.2010","22.565,19","22.420,93","22.760,42","22.186,60","2,66B","1,29%"
"28.02.2010","22.278,12","21.272,91","22.287,57","21.006,51","3,48B","5,74%"
"21.02.2010","21.068,32","21.885,79","21.896,11","20.780,50","3,75B","-3,23%"
"14.02.2010","21.772,33","21.156,85","21.798,72","20.994,17","3,21B","3,50%"
"07.02.2010","21.035,91","20.929,83","21.477,20","20.465,51","4,65B","1,06%"
"31.01.2010","20.815,88","21.689,12","22.502,60","20.758,32","5,02B","-4,93%"
"24.01.2010","21.896,29","22.373,66","22.672,61","21.478,10","3,90B","-2,98%"
"17.01.2010","22.567,81","23.554,39","23.720,91","22.375,41","3,77B","-3,85%"
"10.01.2010","23.472,11","23.946,44","24.058,76","23.457,03","3,04B","-1,42%"
"03.01.2010","23.811,13","23.359,89","23.911,07","23.317,12","2,50B","2,42%"
